model_name,chunker,token_size,overlap,recall_at_10,rel_path
nomic_ai_nomic_embed_text_v1,hierarchical_section,256,32,0.235180,nomic_ai_nomic_embed_text_v1_hierarchical_section_c256_o32/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_multilingual_e5_base,fixed_token,256,0,0.234550,intfloat_multilingual_e5_base_fixed_token_c256_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_recursive,320,32,0.234340,intfloat_multilingual_e5_base_semantic_recursive_c320_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_large,recursive_token,256,48,0.234000,intfloat_e5_large_recursive_token_c256_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_multilingual_e5_base,semantic_recursive,320,0,0.233960,intfloat_multilingual_e5_base_semantic_recursive_c320_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,recursive_token,256,16,0.233590,intfloat_e5_small_recursive_token_c256_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1,hierarchical_section,256,48,0.233520,nomic_ai_nomic_embed_text_v1_hierarchical_section_c256_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_multilingual_e5_base,semantic_recursive,320,16,0.233210,intfloat_multilingual_e5_base_semantic_recursive_c320_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,semantic_fixed,256,0,0.233060,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,semantic_fixed,256,16,0.233000,intfloat_e5_small_semantic_fixed_c256_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_recursive,320,0,0.232960,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,hierarchical_section,256,16,0.232870,intfloat_e5_small_hierarchical_section_c256_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,fixed_token,256,32,0.232490,nomic_ai_nomic_embed_text_v1.5_fixed_token_c256_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_base,recursive_token,256,32,0.232150,intfloat_e5_base_recursive_token_c256_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,fixed_token,256,32,0.231850,BAAI_bge_large_en_v1.5_fixed_token_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,recursive_token,256,0,0.231630,BAAI_bge_base_en_v1.5_recursive_token_c256_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,semantic_recursive,320,16,0.231230,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,hierarchical_section,256,32,0.230830,BAAI_bge_large_en_v1.5_hierarchical_section_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,recursive_token,256,32,0.230400,BAAI_bge_large_en_v1.5_recursive_token_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,semantic_recursive,320,0,0.230400,intfloat_e5_small_semantic_recursive_c320_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_multilingual_e5_base,semantic_fixed,256,0,0.230400,intfloat_multilingual_e5_base_semantic_fixed_c256_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,fixed_token,256,16,0.229750,intfloat_multilingual_e5_base_fixed_token_c256_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_large_en_v1.5,semantic_recursive,320,48,0.229580,BAAI_bge_large_en_v1.5_semantic_recursive_c320_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,hierarchical_section,256,16,0.229110,BAAI_bge_base_en_v1.5_hierarchical_section_c256_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_multilingual_e5_base,semantic_fixed,320,64,0.229100,intfloat_multilingual_e5_base_semantic_fixed_c320_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,fixed_token,256,32,0.229020,intfloat_e5_small_fixed_token_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_multilingual_e5_base,hierarchical_section,256,0,0.228820,intfloat_multilingual_e5_base_hierarchical_section_c256_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,semantic_recursive,320,16,0.228750,intfloat_e5_small_semantic_recursive_c320_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,semantic_fixed,256,0,0.228590,intfloat_e5_base_semantic_fixed_c256_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1.5,recursive_token,256,48,0.228240,nomic_ai_nomic_embed_text_v1.5_recursive_token_c256_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_large,semantic_fixed,256,32,0.228210,intfloat_e5_large_semantic_fixed_c256_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,recursive_token,256,32,0.228200,BAAI_bge_base_en_v1.5_recursive_token_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,fixed_token,256,32,0.228120,BAAI_bge_base_en_v1.5_fixed_token_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,fixed_token,256,48,0.227930,intfloat_e5_small_fixed_token_c256_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,fixed_token,256,48,0.227650,intfloat_e5_large_fixed_token_c256_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_small,semantic_recursive,320,32,0.227640,intfloat_e5_small_semantic_recursive_c320_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,256,32,0.227550,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c256_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,fixed_token,256,48,0.227520,BAAI_bge_large_en_v1.5_fixed_token_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,semantic_fixed,320,64,0.227490,intfloat_e5_base_semantic_fixed_c320_o64/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,semantic_recursive,320,32,0.226990,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,semantic_fixed,256,32,0.226950,BAAI_bge_large_en_v1.5_semantic_fixed_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,256,32,0.226550,intfloat_e5_small_recursive_token_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,hierarchical_section,256,48,0.226470,BAAI_bge_large_en_v1.5_hierarchical_section_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,recursive_token,256,48,0.226330,intfloat_e5_base_recursive_token_c256_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,recursive_token,256,48,0.225890,BAAI_bge_large_en_v1.5_recursive_token_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,semantic_recursive,320,48,0.225800,intfloat_multilingual_e5_base_semantic_recursive_c320_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1,hierarchical_section,256,64,0.225670,nomic_ai_nomic_embed_text_v1_hierarchical_section_c256_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_large_en_v1.5,semantic_recursive,320,64,0.225370,BAAI_bge_large_en_v1.5_semantic_recursive_c320_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,semantic_fixed,256,16,0.225290,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1,recursive_token,256,64,0.224850,nomic_ai_nomic_embed_text_v1_recursive_token_c256_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_multilingual_e5_base,semantic_fixed,256,16,0.224840,intfloat_multilingual_e5_base_semantic_fixed_c256_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_recursive,320,64,0.224840,intfloat_multilingual_e5_base_semantic_recursive_c320_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1.5,fixed_token,256,48,0.224690,nomic_ai_nomic_embed_text_v1.5_fixed_token_c256_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_multilingual_e5_base,recursive_token,320,64,0.224540,intfloat_multilingual_e5_base_recursive_token_c320_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_base,hierarchical_section,256,16,0.224010,intfloat_e5_base_hierarchical_section_c256_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,semantic_recursive,320,64,0.224010,intfloat_e5_small_semantic_recursive_c320_o64/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,semantic_recursive,320,48,0.223920,intfloat_e5_small_semantic_recursive_c320_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,256,48,0.223850,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c256_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_base,fixed_token,256,48,0.223060,intfloat_e5_base_fixed_token_c256_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_multilingual_e5_base,hierarchical_section,256,16,0.222620,intfloat_multilingual_e5_base_hierarchical_section_c256_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1,fixed_token,256,64,0.222440,nomic_ai_nomic_embed_text_v1_fixed_token_c256_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_large,semantic_fixed,256,48,0.221660,intfloat_e5_large_semantic_fixed_c256_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,semantic_recursive,320,0,0.221210,intfloat_e5_base_semantic_recursive_c320_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,semantic_fixed,256,32,0.220990,intfloat_e5_small_semantic_fixed_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,semantic_fixed,256,48,0.220810,BAAI_bge_large_en_v1.5_semantic_fixed_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,semantic_recursive,320,64,0.220790,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,semantic_fixed,256,32,0.220370,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,semantic_recursive,320,48,0.219970,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_large,recursive_token,256,64,0.219500,intfloat_e5_large_recursive_token_c256_o64/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,semantic_recursive,320,16,0.219480,intfloat_e5_base_semantic_recursive_c320_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1,fixed_token,192,0,0.218460,nomic_ai_nomic_embed_text_v1_fixed_token_c192_o0/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,hierarchical_section,256,48,0.218280,BAAI_bge_base_en_v1.5_hierarchical_section_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,hierarchical_section,256,32,0.218270,BAAI_bge_base_en_v1.5_hierarchical_section_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,semantic_fixed,256,16,0.217720,intfloat_e5_base_semantic_fixed_c256_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,recursive_token,256,48,0.217630,intfloat_e5_small_recursive_token_c256_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_multilingual_e5_base,fixed_token,256,32,0.216900,intfloat_multilingual_e5_base_fixed_token_c256_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_large_en_v1.5,hierarchical_section,256,64,0.216680,BAAI_bge_large_en_v1.5_hierarchical_section_c256_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,semantic_fixed,256,32,0.216660,intfloat_e5_base_semantic_fixed_c256_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,recursive_token,256,48,0.216310,BAAI_bge_base_en_v1.5_recursive_token_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,fixed_token,256,48,0.215930,BAAI_bge_base_en_v1.5_fixed_token_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,hierarchical_section,256,48,0.215800,intfloat_e5_base_hierarchical_section_c256_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_base,hierarchical_section,256,32,0.215300,intfloat_e5_base_hierarchical_section_c256_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,hierarchical_section,256,48,0.215120,intfloat_e5_small_hierarchical_section_c256_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,semantic_recursive,320,32,0.215000,intfloat_e5_base_semantic_recursive_c320_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,hierarchical_section,256,32,0.214800,intfloat_e5_small_hierarchical_section_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,256,64,0.213560,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c256_o64/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_base_en_v1.5,semantic_fixed,256,48,0.213500,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,fixed_token,256,64,0.213170,BAAI_bge_large_en_v1.5_fixed_token_c256_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_large,fixed_token,256,64,0.213140,intfloat_e5_large_fixed_token_c256_o64/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_large,fixed_token,192,0,0.212310,intfloat_e5_large_fixed_token_c192_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
